dataset_name,group,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_subsampled_to,CV,HDB,HDB_mean_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.sd,pIR_cv,p_trace,sd_ratio,t1,w_lambda,inter_intra_ratio,minority_size,minority_frac,minority_nn_ratio,minority_isolation,macro_IR,n_minority_classes,class_imbalance_skew,lm_decision_stump,lm_naive_bayes,lm_lin_discr,lm_stump_vs_1nn,ssi_f1.max,ssi_f1.min,ssi_f2.max,ssi_f2.min,ssi_f3.max,ssi_f3.min,ssi_f4.max,ssi_f4.min,ssi_f1.q3,ssi_f3.q1,ssi_f3.q3,ssi_attr_ent.max,ssi_attr_ent.min,ssi_joint_ent.max,ssi_joint_ent.min,ssi_mut_inf.max,ssi_mut_inf.min,ssi_attr_ent.q1,ssi_attr_ent.q3,ssi_joint_ent.q3,ssi_mut_inf.q1,ssi_can_cor.min,ssi_cor.max,ssi_cor.median,ssi_cor.min,ssi_cov.max,ssi_eigenvalues.max,ssi_eigenvalues.median,ssi_eigenvalues.min,ssi_cor.q1,ssi_eigenvalues.q1,ssi_eigenvalues.q3
openml_40982_steel-plates-fault,real_openml_multiclass,12.2364,7,27,389,0.0,0.0,,0.0,0.0,1552,0.7443151048377402,3.0424368536663824,10.680188819790796,12.227272727272728,3.081937638433922,0.8090315957919932,0.1086587036925381,0.5632883611994121,0.2077750104318268,2.411248759162973,0.2738740731100771,0.2480539604554968,1.0006447453255998,1.9200354046579504,5.789038196762869,0.7230466704240794,0.157508269728367,,,0.506170594712029,0.301482594747042,0.0983631405619225,0.1938942256392883,5.076666644710948,5.3582955145349445,0.988564389812945,0.4165197528859461,0.1693506860931875,0.4271907216494845,0.3921312290853247,0.1606027229918628,0.4463979972039693,0.736863840690087,2.119614941976044,,0.5818298969072165,0.0441738785436161,1.554588269590884,44.0,0.0283505154639175,0.7818181818181817,1.6189829217565246,3.900552928723777,4.0,0.7045073492248539,0.4986666773976333,0.5902299914420541,0.680470713850727,-0.206556352329827,0.9685441048214268,0.4253900188943565,,,0.9336437718277066,0.0784313725490196,0.7077997671711292,0.0,0.8302451704569375,0.1741424802110818,0.7970401691331924,3.459428629653646,0.969885461946324,5.717550470727666,3.070438512014303,0.7040038732412457,0.1297919801964817,3.406065898776084,3.459182826034451,5.494922178712092,0.2749588621704522,0.2960205450918661,1.0,0.2017532375041635,0.0008151075253838,1.0006447453256233,9.4706931262873,0.2594068642896825,-1.5458183864907107e-16,0.0782315746199446,0.0300312111276465,1.1312773224951134
openml_40997_jungle_chess_2pcs_endgame,real_openml_multiclass,17.4,3,46,941,0.0,0.0,,0.0,0.0,1998,0.6540843913862174,0.9219646007611207,2.152801704710187,17.396551724137932,1.5858761015851994,1.1910320040721618,0.2318010699283094,0.6770879900817218,0.3545633588947621,1.158513135687612,,,0.9392810199214078,1.760797599159826,11.524142257548206,,,,,0.7265182387233665,0.1616671579922174,0.527039269761868,0.2303132187816239,2.643860008303186,6.406963335761893,0.9382072262452644,0.1005292289696264,0.1104795029582446,0.019019019019019,0.1741138091591528,0.0828213520425774,0.0631662009099017,0.6391689450586611,1.0426114680965477,,0.0965965965965966,0.1138804219391409,0.5378399915206364,116.0,0.0308264682434228,0.8724137931034484,2.1900966179458963,10.892817326757124,1.0,-0.5897637796253299,0.8919265197060788,0.3915978623914495,0.942622578490314,-0.0853867735470941,,,,,0.8688693856479092,0.550755939524838,0.7867836861125451,0.3477321814254859,0.991610877726994,0.6553426652610951,0.8143993883226306,3.221178007164388,0.0,4.316707574003631,1.1585131638031556,0.5817470758888859,-2.8115543670992338e-08,0.8098218279788822,3.028586758806445,4.001927718653613,0.0273750909003422,0.4263738346469563,,,,1.0005616601072906,8.59768623312775,0.33601233869005,-4.271953137733844e-16,0.0129335569214255,0.022375832412894,0.9349749258036284
openml_41000_jungle_chess_2pcs_endgame,real_openml_multiclass,12.7949,3,46,941,0.0,0.0,,0.0,0.0,1998,0.6317171557056939,0.1762810887326348,1.32876877515987,12.794871794871796,1.6146550836369309,1.2298135424811465,0.2197349352131202,0.596306967646554,0.3364169688719128,1.1981474407875834,,,0.9157680803355516,1.8761795764469784,15.968945727669055,,,,,0.6339897081277498,0.2673996709043837,0.3105427974947808,0.5378759031855334,2.73777268455778,2.435498650819087,0.9684349013678344,0.0750298398667345,0.0790498207900592,0.024024024024024,0.2019416059143139,0.085889977462022,0.0499748934837465,0.6119282031417377,0.8243403762726224,,0.1571571571571571,0.2650569228581036,0.4824924067808461,156.0,0.0414562848790858,0.8653846153846154,1.947473555831152,8.120258956851137,1.0,-0.5839807655286897,0.7718543754175017,0.5630674682698732,0.8859211756847026,-0.1887935871743487,,,,,0.9389352818371608,0.4395796847635727,0.9316283924843424,0.0,0.9929619571359658,0.4815169212730443,0.7311947198098384,3.272991741680797,0.0,4.459164095832575,1.1981474649482808,0.2698719775781488,-2.4160697442709992e-08,0.8240568251428696,3.087746504528149,4.225316530743947,0.0074767879099067,0.3584242476510001,,,,1.0134846530294197,9.836706825553051,0.239093178188527,-1.4347069096023129e-15,0.0143933671366119,2.7830379104589493e-16,0.9600344264833544
openml_41001_jungle_chess_2pcs_endgame,real_openml_multiclass,5.32,3,46,8964,0.0,0.0,,0.0,0.0,1999,0.5250460116302443,0.2534801489294083,1.7792776696584116,5.319780853517877,1.685026910994401,1.1667632484798718,0.1682993989122323,0.6255120994383722,0.2960747266532602,1.3486789806468669,0.1456059886201544,0.2040039948313421,1.023082630519468,1.7001086298685448,13.842982746091872,0.9031765682026982,0.1144460261759929,,,0.8038718968497531,0.1184813723797464,0.7804193631608864,0.132878969500353,2.936278985505188,2.5098509997631324,0.9740991055808044,0.0974269061360799,0.0973920040368836,0.2116058029014507,0.3191184528135808,0.1481768088545454,0.3353552422076401,0.4682415764170886,0.8701910168504028,,0.3491745872936468,0.2505202462806282,0.5724720425465464,3468.0,0.0967229117277925,0.761361014994233,2.238170472790097,3.55415319251197,1.0,-0.4430914471738443,0.781187708750835,0.5563954575818304,0.8398944555778223,-0.030002672010688,0.9998709618547538,0.5163903724608504,,,0.937984496124031,0.7134020618556701,0.9318936877076412,0.6835051546391753,0.989687436400121,0.7368155972126141,0.8491068143467946,3.2494390774373154,0.0,4.499988926736807,1.348678994305346,0.3865928247269234,-1.3658479236511312e-08,0.7731116293788738,3.0739177809448446,4.268104705612627,0.0220281642272813,0.4161556524838986,0.9796256473015238,0.0465418423938339,7.971620297228104e-05,0.984021598878398,9.067564199446924,0.5013799514584664,-6.988128486472935e-16,0.0161972013537467,0.1050707570072003,1.2062081132534352
openml_41002_jungle_chess_2pcs_endgame,real_openml_multiclass,1.9544,3,46,1176,0.0,0.0,,0.0,0.0,1998,0.2663486027030684,0.9326525845616952,6.897644090165287,1.955140186915888,1.6566425319981544,1.1869231494771275,0.0526586674891872,0.7907685785323577,0.1900398758916884,1.533065996101731,,,0.9613173361759018,1.8985611201446244,9.409043839628891,,,,,0.919789985250078,0.0201393740985174,0.8510190197199664,0.0363556785707397,3.026773162696997,6.696484824884173,0.9691445699954208,0.1629353654028885,0.1598266937610971,0.0375375375375375,0.2144825188456787,0.0925085179309706,0.0970762347471753,0.1669304818040923,1.286745044017099,,0.1531531531531531,0.0820164664626319,0.702866333854594,1070.0,0.2274659863945578,0.9715887850467289,2.4224757489590947,1.58431377302609,2.0,0.0931417802244081,0.7538343353373413,0.8091930527722111,0.9599639278557114,-0.2114736138944555,,,,,0.935880829015544,0.8972046889089269,0.8830975428145942,0.8115284974093264,0.9742253081645962,0.9117445633673452,0.9310826334206536,3.2599520953755574,0.0,4.619594442800426,1.5330660019717133,0.6121785696747146,-5.869982278028374e-09,0.8137537381255617,3.0707970108942737,4.46249100362946,0.0246690904787884,0.6563900935934963,,,,1.0291396624310396,9.91729898021807,0.2854429827023986,-2.565759455552486e-15,0.0226994571775337,0.0008853504320553,1.010738016781833
openml_41003_jungle_chess_2pcs_endgame,real_openml_multiclass,3.7785,3,46,1176,0.0,0.0,,0.0,0.0,1998,0.4542485051283674,0.0736424501840002,1.6800953426571497,3.775080906148868,1.6567053920099262,1.1866023479224963,0.1327504170108613,0.6989897671838652,0.2171380184782668,1.4167731096342515,,,0.9575410714297672,1.8810053142786327,13.132045203426298,,,,,0.8241466372367912,0.0919654976353875,0.7151903791089742,0.0428201850960689,2.965591794913638,3.083929955344103,0.9769529289048808,0.1078867067305403,0.0977438689193,0.1046046046046046,0.2519196503525714,0.1219660399398227,0.1813620167359048,0.3802692456409783,1.024322308324176,,0.2642642642642642,0.1919140704624019,0.5690967376231482,618.0,0.1313775510204081,0.9352750809061487,2.308057796271551,2.64750395530916,1.0,-0.3720814967091142,0.7269779559118237,0.6628684034736139,0.8891970607882431,-0.2162752171008684,,,,,0.9302995391705068,0.7685554668794893,0.7557100297914597,0.6703910614525139,0.9921887492893362,0.7710701862699334,0.8519422224154422,3.25794249191503,0.0,4.592983804826651,1.4167731200110167,0.3134615809871501,-1.0376765224862083e-08,0.8118247720671827,3.0714337299653387,4.367178184472329,0.0185766320967937,0.5454500018644737,,,,1.0143310851900342,9.637559494448476,0.281440650103634,-1.2266220422322624e-15,0.0203950201937585,0.0010341569106138,0.9827323820651296
openml_41004_jungle_chess_2pcs_endgame,real_openml_multiclass,1.7097,3,46,941,0.0,0.0,,0.0,0.0,1998,0.235767559738724,0.5272171681663974,7.081332998049574,1.709146968139774,1.5872100807573208,1.1934011002728608,0.0434646853946268,0.890395663594464,0.0660910218163044,1.5461838780342188,,,0.96817004627677,1.7561462963127246,8.282458687643945,,,,,0.7102768464613266,0.1735064628148978,0.4541931127616475,0.4061750051825903,2.946712209283888,9.680318743593975,0.9670754337921506,0.1866817495076514,0.1753459190022895,0.0465465465465465,0.2048493073231943,0.0953763074322341,0.1089663542355572,0.1559457385464685,1.589976898660375,,0.1421421421421421,0.0351037596096853,0.8208631669526258,973.0,0.2585702896625033,0.9778006166495374,2.5468609641677267,1.447673094887001,2.0,0.5660326453861548,0.7082792251169004,0.9212264529058116,0.9639532398129592,-0.2443273213092851,,,,,0.9027683997299122,0.5659192825112107,0.7825793382849426,0.0,0.9947451661671328,0.6140310698270339,0.7824556284363846,3.224700541584293,0.0,4.5993614674060845,1.546183883440675,0.560241825960639,-5.406456171641594e-09,0.8259203617108586,3.041029359148935,4.27301730828281,0.0080403802623194,0.8436622538926076,,,,1.000343077261177,8.684963445430583,0.3761790237208151,-2.231242092496632e-15,0.0153750759994261,0.030226910643811,0.9637247127780914
openml_41006_jungle_chess_2pcs_endgame,real_openml_multiclass,8.1,3,46,1176,0.0,0.0,,0.0,0.0,1998,0.5861141720205569,0.8873321440462195,2.2738686857070536,8.098684210526315,1.6245341427000657,1.145595153133978,0.1970820439087053,0.7021269327254986,0.3067866923761782,1.2711105098990758,0.1588300742279624,0.2018367994730528,0.9946056433368304,1.7468486439511792,12.063789466927217,0.8935100059889937,0.1263431662962339,,,0.8160184323948722,0.0809728556947256,0.6480482614593371,0.1472311031528649,2.790278878985153,5.745697633697701,0.9638868097326556,0.1053657736139888,0.1047683444087545,0.071071071071071,0.2223253637550136,0.1160641832419419,0.1747929793647604,0.5524574512450765,1.0800825339361495,,0.1601601601601601,0.1187649595385371,0.507193718564083,304.0,0.064625850340136,0.7710526315789473,2.695785893390726,5.2480220158238735,1.0,-0.538643562728419,0.865819639278557,0.3217995991983968,0.9205611222444888,-0.0680868403473615,0.9999969010510515,0.3242544174675826,,,0.9015516318887106,0.740546218487395,0.8159443552701979,0.5409663865546218,0.9880407541483855,0.7732518326479528,0.8537545393486106,3.259957449629148,0.0,4.451824709494815,1.271110528282019,0.5703097815792315,-1.8382943167694066e-08,0.7678061429013842,2.865980181871932,4.050394820320006,0.039906925568246,0.4851959821685107,1.0,0.0700854129099644,4.873712124831179e-05,1.0001239124353685,8.420712187385124,0.3647986646944224,-2.0642206292701224e-15,0.0213411343857744,0.0502868212240581,1.0032783742346056
openml_41027_jungle_chess_2pcs_raw_end,real_openml_multiclass,5.32,3,6,8964,0.0,0.0,,0.0,0.0,1999,0.5250460116302443,0.2917346137359813,0.6491400394351715,5.319780853517877,2.6995363677584208,0.4326540129287133,0.1682993989122323,0.4334941569406429,0.1648578613698196,1.3486789806468669,0.0213950041791014,0.015600723919348,0.9897621756047652,0.0652384785821395,17.113864937608017,0.9328721650315484,0.0882440610502944,1.0,0.0,1.0,0.0,1.0,0.0,3.969409129847192,0.5454956867153576,0.9966944452716604,0.0788062185580956,0.0688406546345067,0.4062031015507754,0.4059711837641245,0.1559977751018963,0.4443991867797433,0.4682415764170886,0.4030124826587883,,0.5167583791895948,0.6273778131605964,0.5778269800631645,3468.0,0.0967229117277925,0.5296424452133796,0.4464913628426373,3.55415319251197,1.0,-0.4430914471738443,0.5984074816299265,0.7024689378757515,0.6704462257849032,-0.0947107548430193,0.9997949830429168,0.8123167310272285,1.0,1.0,1.0,1.0,1.0,1.0,0.993042377209996,1.0,1.0,3.13451895017686,2.1690051410762274,4.312327114368266,3.4866353437010567,0.1772021498767291,0.0243258393945091,2.333678237654923,3.0400830433697767,4.258541984645814,0.0341228080823883,0.316922045234132,0.0586208310951873,0.0178685567430993,0.0003139908048443,0.0575394401911181,1.0735147218194014,0.9967812122392288,0.9080561125218012,0.0105148801946755,0.9376726338275864,1.033297818398728
openml_41082_USPS,real_openml_multiclass,2.1935,10,256,1860,0.0,0.0,,0.0,0.0,1995,0.2752138734869086,0.6062122872611335,5.9252166801370585,2.1943462897526502,3.375432588619609,0.3557683586082598,0.009687186263341,0.8175492833273453,0.1152275733525693,3.273060249767356,0.2083032517149472,0.1906251772775133,1.008028733853485,4.54918669100008,5.471349306626017,0.6513487612078452,0.1436376715638936,2.283286799929795e-17,1.5111238632922278e-16,0.3239134309842661,0.2421825985623541,0.0,0.0,6.050274726850282,32.36539439244491,0.9814556441228384,0.5982181115366829,0.1672895719444334,,,,,0.2540961065514176,6.121700625307278,,,7.325317782676335e-06,0.8237333192370404,566.0,0.0760957246571659,0.7197879858657245,260.611193661215,1.3438224462204866,8.0,1.5122805957887282,0.2744310575635877,0.7730923694779118,0.8781793842034805,-0.4377510040160642,0.9624782301617306,0.3059977428857716,1.013954828548339e-15,0.0,0.797583081570997,0.0,0.0,0.0,0.7494665020935913,0.1117478510028653,0.5524079320113314,3.584957612081234,1.9269893968676568,6.703392109717115,4.696597359001772,0.9455512283883928,0.1546257521314737,3.2770558818944218,3.584957612081234,6.353679624963319,0.4610739797390006,0.6274314794266206,0.9551977422853484,0.1531403409478356,1.2349923951201926e-05,1.0882845571278568,56.46122338063866,0.0085409408557093,8.213224368824974e-06,0.0660034713362372,0.0009172178862887,0.1673203334909093
openml_41166_volkert,real_openml_multiclass,9.4093,10,180,11662,0.0,0.0,,0.0,0.0,1996,0.6979686337470398,0.8843169913639259,1.3581587149980203,9.40771349862259,2.488182747652444,1.4457322806506148,0.0594723402672215,0.4781729294877503,0.1902316825079992,2.958868963003276,,,0.8322998133346539,3.29079210773666,13.580527041208954,,,,,0.722196554268983,0.1966897225633053,0.0,0.0,5.229175853995308,5.551013109945253,0.9971568889281568,0.2178758566604108,0.1666165885668556,,,,,0.6719523259271717,2.3473488986926667,,,0.0365139665498193,0.5703122550178068,1089.0,0.0233450523066369,0.4664830119375574,25.732744818354533,3.456166401810067,5.0,0.4407356848081035,0.3787575150300601,0.3112892451569806,0.4822979291917168,-0.0253841015364061,,,,,0.9753086419753086,0.2295719844357976,0.0,0.0,0.9652508170151092,0.5625,0.8725361366622865,3.584956710647189,0.0,6.464893488518418,2.958869194384847,0.6141097207860886,-2.313815712362555e-07,1.072924966040519,3.580548243196481,6.219102562916623,0.0728087468930741,0.2632269600378739,,,,1.151995119096921,36.37700319598322,0.1321330949715699,-5.137506023174744e-15,0.0440755674556177,7.260698745232161e-05,0.3890919714842573
openml_41168_jannis,real_openml_multiclass,22.8346,4,54,16747,0.0,0.0,,0.0,0.0,1998,0.6670449606453042,0.7151023704008102,0.4149992764808987,22.827407407407406,3.56535468009069,0.1043431801141049,0.1723585150567665,0.3772216606367376,0.2385046429417218,1.5984999942142126,0.065718964877271,0.1455704441872534,1.016776341652647,1.2363595230295437,29.88613618361684,0.9596574154496268,0.0655629646088291,1.0833297476479023e-05,2.467979267174839e-05,0.8128647679551534,0.1903055142169505,0.3330466457121059,0.3744476854159446,5.110368335877171,0.8393937467576594,0.9980478476474473,0.0534863384277318,0.058899646618679,0.6001001001001001,0.4968127210359372,0.0310075644162369,0.4997037974210973,0.90443184432327,0.5406574731701306,,0.998998998998999,0.5144090088661156,0.3334001088906977,1350.0,0.020153464903114,0.2574814814814815,5.322723947988982,9.087629154349097,2.0,-0.1323200914410633,0.497995991983968,0.5039866399465598,0.5954482297929191,-0.0260360721442885,0.9999533894248684,0.7563771450800879,6.112064841958087e-05,1.115386132829577e-16,0.9682080924855492,0.4729166666666666,0.7828251400124455,0.0,0.9986305353238228,0.750049251205775,0.946704205685492,3.584955995579937,2.9181614856485165,5.1763877382856425,4.509150026676684,0.2265901198060298,0.0070682515085067,3.584955995579937,3.584955995579937,5.171484260885417,0.0115509427341291,0.1772479230881475,0.9812967700853577,0.0194932580832125,4.310381408219058e-06,1.1822743628367298,8.085130127358417,0.911535206278143,0.002578274380208,0.0090819249183275,0.45043121273508,1.0999539477604563
openml_41440_okcupid-stem,real_openml_multiclass,7.4457,3,19,10158,0.0,0.0,,0.0,0.0,1999,0.8189352580961072,0.5626665965015791,0.7664971687867469,7.444956477214542,1.9778303465799336,1.0173998945171436,0.4750269264818875,0.3537899851733908,0.0867708403327158,1.123273664976186,0.0489678059264289,0.0632724014304448,0.9957930481221494,0.3500612037922165,50.36122738403055,0.9827187307642908,0.0316921271745784,0.3730954513553361,0.142584798143104,0.9697150593049532,0.0209560565557738,0.9528098940793176,0.0304798929345914,3.078799676985188,0.3017495630049525,0.9979929934952468,0.0223043345709317,0.0320781546491185,0.5352676338169085,0.4824520571440133,0.0828301535831763,0.4889078920153047,0.5179309892000499,0.2578638859500218,,0.8294147073536768,0.7568747452158112,0.2823668639086625,3906.0,0.0961334941300977,0.4226830517153098,2.4714929888939974,4.401998356628201,2.0,0.6473166964795856,0.7158102872411489,0.6477755511022044,0.703811623246493,0.1174028056112224,0.9999897739577904,0.8805140683088769,0.5375620537444825,0.2842684269759813,0.993912562257886,0.9574861367837338,0.987825124515772,0.9322242760320394,0.9991139533325883,0.9576163078284866,0.9758295205655628,3.547706547510971,0.0,4.5711143978588655,1.1232736844236229,0.1150251662549908,-1.9447436772068727e-08,1.2158672531676602,2.7144316734954304,3.819372620638461,0.0045759523319897,0.2924337355648726,0.6572485324234062,0.0339631744474745,4.6669888817186426e-05,0.6642942953718817,1.8352286560222228,0.9381095594867772,0.3117212671152654,0.0191412902839727,0.8136517602981808,1.150177642499823
openml_41671_microaggregation2,real_openml_multiclass,15.0229,5,20,4000,0.0,0.0,,0.0,0.0,1998,0.948299197082598,0.4823790181688414,0.1051447497254872,15.033670033670033,2.3258171663224574,1.312136208521231,0.3022136072135956,0.2212532125032761,0.1071971123518112,1.7513523230563257,0.1802904310779257,0.2375875849912153,0.9963718599449946,1.299909898152471,48.379912512384855,0.9822050250500854,0.0090834162320759,0.0054832457721596,0.0062099615345881,0.9545184893474696,0.0220575763458619,0.7896863806084895,0.0578764260828395,4.040969499918115,0.2521118915551288,0.9985588691794898,0.036199989460667,0.0198836962713763,0.6741741741741741,0.5120462966608251,0.1655913425338704,0.4997241097629943,0.819347293469404,0.2302855988617801,,0.7767767767767768,0.7859753827792699,0.3831586354049193,594.0,0.037125,0.2888888888888888,1.9677904719158703,4.760242151130387,3.0,1.138745433088148,0.5587454909819639,0.3030714762859051,0.5534148296593187,0.1148203072812291,0.9946516199777838,0.970104950339754,0.0178319062998893,1.291272136814436e-05,0.9722222222222222,0.9076558800315706,0.913682864450128,0.7067226890756303,0.9912270386386896,0.946896551724138,0.9713615830305412,3.584955995579937,0.5092352201320955,5.313824469371173,2.251208822724824,0.0722076456911997,0.0077346914240972,1.0522513371754167,3.584955995579937,5.287385450805088,0.0244876263328642,0.0986270149189598,0.99628118392051,0.090261844968685,0.0004017969399177,1.0628276950076978,4.921845781281183,0.8986942282797915,-3.081457877026702e-16,0.0282255599707614,0.0069604808761586,1.3257337386791368
openml_41701_CPMP-2015-classification,real_openml_multiclass,2.6667,4,25,106,0.0,0.0,,0.0,0.0,421,0.4101705184551965,0.7600556402872514,0.7842470006873695,2.677419354838709,1.991646965402337,0.8203558134745453,0.0741168465377928,0.4735283773281745,0.1758227220935738,1.8792394563936263,,,0.922190476190476,1.86937659315221,9.835892337651975,,,,,0.7680657113592781,0.1037982057868727,0.418638395318848,0.1007232575056454,3.679827045393493,1.1314389481626692,0.993844539356018,0.1910593764024707,0.1084498782271974,0.6888361045130641,0.5119184442855574,0.1215705592592523,0.4986578525254637,0.299529524204599,0.7345146316139503,,0.838479809976247,0.406838551564417,0.6740710717550492,62.0,0.1472684085510688,0.4161290322580644,2.3686595470368648,1.91099864222156,2.0,0.2991436582717545,0.5272374197906112,0.5463525835866261,0.5891421816953731,0.0450861195542046,,,,,0.8992248062015504,0.6382978723404256,0.541095890410959,0.2712765957446808,0.9533465471268494,0.6826691035559657,0.8187542353738424,2.807273482351277,0.0,4.637685068368421,1.879239483666832,0.3566260596105923,-2.727320547180057e-08,1.642286404987203,2.767604798364114,4.34162622631068,0.086580663908764,0.3099674964533725,,,,0.9868286050586628,8.763128121640001,0.1297260430841725,0.0,0.0971411069601323,0.0302232718266903,0.8810197217478593
openml_41703_MIP-2016-classification,real_openml_multiclass,84.0,5,146,44,0.0,0.0,,0.0,0.0,174,0.750302708982418,2.131318374156131,3.4700915775004475,63.0,1.3922339508675292,0.9676674495518794,0.1524692273598989,0.6860336558835265,0.2557432923014882,1.804507628694553,,,0.7440019003879962,1.7669973423648606,27.57319459957901,,,,,0.3530881699784427,0.3795932351422882,0.0,0.0,3.131297308236259,6.299934037153936,0.98880301228696,0.0654442713258225,0.0496967377845399,,,,,1.2275759865950044,2.0787826026912803,,,0.0332153696735231,0.6207544375981654,1.0,0.0057471264367816,,,19.55380116959065,2.0,-0.122505565038392,,,,,,,,,0.9365079365079364,0.0,0.0,0.0,0.9914737256364272,0.0181290064102564,0.7014430166420897,2.321832237372827,0.0,4.069145693836934,1.8045077249828372,0.1739707637467469,-9.62882844568469e-08,0.0,2.3213514109638216,3.996420505180742,-9.62882844568469e-08,0.3074239658654594,,,,1.005780346820811,11.688724794181988,0.001921635354902,-7.631070946137892e-16,0.0145033713605804,1.801275300377975e-17,0.5577015990299878
openml_41919_CPMP-2015-runtime-classif,real_openml_multiclass,2.6667,4,22,106,0.0,0.0,,0.0,0.0,421,0.4101705184551965,0.7600556402872514,0.7842470006873695,2.677419354838709,2.135662760987827,0.5813720561264378,0.0741168465377928,0.4665229279764096,0.1692919623797955,1.8792394563936263,0.3205003673608485,0.2675871408440525,1.0023809523809524,1.961261418219325,9.327769946271191,0.838930525617675,0.1119191545866002,0.0618545912511676,0.0210584244030372,0.9274424514525748,0.0204329274600994,0.644337337546999,0.0628368390689287,3.8134350427814994,1.0667958778878703,0.993714772541342,0.2014671745999545,0.0934595572262042,0.7030878859857482,0.5093972675909602,0.1257565454565974,0.4986578525254637,0.299529524204599,0.7102504640358509,,0.8194774346793349,0.4231219351752617,0.5683221048849365,62.0,0.1472684085510688,0.3806451612903225,2.148998342356652,1.91099864222156,2.0,0.2991436582717545,0.5415231340763255,0.5630192502532928,0.5772543059777102,0.0758865248226948,0.9840688860967952,0.6611514459448447,0.0759629867738242,0.0197123009087219,0.944206008583691,0.8992248062015504,0.6952789699570815,0.5271317829457365,0.9556486415907156,0.91124281354248,0.9426091825307952,2.807273482351277,0.9993120829176144,4.637685068368421,2.6249431323079206,0.3566260596105923,0.0483746223989651,1.7102795957105208,2.7473130646370625,4.4187823802906205,0.1125282340855525,0.3088460210482592,0.9844845941202792,0.2381634118611242,0.0025183276629509,0.9868286050586628,8.723663301726432,0.1941295003612193,0.0086883436026393,0.09702988967097,0.0416117531892612,0.8659802891249431
openml_41939_MIP-2016-PAR10-classifica,real_openml_multiclass,84.0,5,143,44,0.0,0.0,,0.0,0.0,174,0.750302708982418,2.131318374156131,3.4700915775004475,63.0,1.4052050670579472,0.9605247209694098,0.1524692273598989,0.6818931674439686,0.2534353764778683,1.804507628694553,,,0.7525769028659204,1.779001874887709,27.242483169589967,,,,,0.3530881699784427,0.3795932351422882,0.0,0.0,3.143473960558607,6.012504272478184,0.98880301228696,0.0662387351938928,0.0495871144605616,,,,,1.2275759865950044,2.052601637378509,,,0.0361650303857041,0.620754437598168,1.0,0.0057471264367816,,,19.55380116959065,2.0,-0.122505565038392,,,,,,,,,0.9365079365079364,0.0,0.0,0.0,0.9915927079095916,0.0181290064102564,0.7014430166420897,2.321832237372827,0.0,4.069145693836934,1.8045077249828372,0.1739707637467469,-9.62882844568469e-08,0.0628290250862837,2.3213514109638216,3.996111065359016,0.0036890358729175,0.3062927585404804,,,,1.005780346820811,11.686729436462652,0.0024969294926646,-1.3163670654093601e-15,0.0143274199356227,8.111668601776993e-17,0.5586073163956489
openml_41972_Indian_pines,real_openml_multiclass,202.5,8,220,1829,0.0,0.0,,0.0,0.0,1995,1.1757799862508114,1.0259958388930075,21.208600043893,202.5,3.5583468886980323,0.1146783138104208,0.2317230699931067,0.711814977647945,0.2452107100431715,2.0766995693428565,0.5966794045981386,0.3333537919501671,0.9941689896184148,10.04283763063124,3.003491239268626,0.3820106247643251,0.2676019645732022,1.5386681897383148e-20,8.141866760587053e-20,0.0919438845858289,0.195483453538266,0.0,0.0,4.943617915752698,35.59101529398267,0.992972405952224,0.6914285422881903,0.2791611826224976,,,,,1.740657307245138,3.907533690746869,,,0.0002090006414003,2.3455754150800003,16.0,0.0021872863978127,0.525,7.559732312089629,25.194166552335982,5.0,1.187148609274939,0.5768726207434951,0.6403825053051216,0.8389027050084104,-0.1457372576478257,0.997874506512105,0.1270487255374259,4.308270931267281e-19,0.0,0.9574022346368716,0.0,0.0,0.0,0.5017897530451219,0.0,0.0654516089463139,3.584953255697,2.7034093362089906,5.576737646058012,4.673195213631264,0.9883045655086952,0.0298768838622986,3.583067990850988,3.584883669601445,5.058007835489688,0.572703878355435,0.36077518266453,0.9997441444707976,0.5772575959962687,5.422846197660292e-05,1.025414888042326,141.17752968698449,0.0031731733448976,0.0001704517319713,0.3430817319538516,0.0010235521051406,0.0211470758579415
